title,img,type,netflix_id,synopsis,rating,year,runtime,imdb_id,poster,top250,top250tv,title_date
The American Meme,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeyR1cYFR87iCvJywBzGUc8PmnO8deqHUqmRN8LApEKUiHZ5soPVEZXE-UxMZHdwlddJeUokEYbI00AesFtH0Eox0NaCaSgzV2Wh-8Gp3B97BLAd_R39FffTSfo.jpg?r=676,movie,81003741,"Social media stars Paris Hilton, Josh Ostrovsky, Brittany Furlan and Kirill Bichutsky hustle to build online empires -- and face the pitfalls of fame.",7.5,2018,5896,tt8106160,https://m.media-amazon.com/images/M/MV5BZGMxZjU3MGItNGJkMy00YTQ4LTllNDItZjNmMTU0YTUzMDg0XkEyXkFqcGdeQXVyMTY1NjUwMjA@._V1_SX300.jpg,0,0,7/12/18
Aggretsuko: We Wish You a Metal Christmas,https://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUFHnprqY5r0bfgw33EW9rm0gKS4VxJ9fC8YMeNW_wKDj5aJt73wZ4BdcCG8ScVmyGVV3nBfO091WBdLjfmvW6hR8H_s7SiYgWg2I7E494p4FgIJwdr1eGPFZ7Y.jpg?r=eb7,movie,81008536,"While Retsuko desperately makes plans for Christmas Eve, her new obsession with seeking validation through social media spirals out of control.",7.5,2018,1332,tt9416906,,0,0,20/12/18
A Quiet Place,https://occ-0-1926-41.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABXYULw0L6dM8LJOJNsI1ffQoEX8uTL0EbX-2vYSxcEjOd8LNaTBBTFcQsiou8zFAq8RmjkuhqWhvUjsfTXC74R9lIg.jpg?r=b95,movie,80213226,"Cut off from the rest of the world, a tight-knit family lives in constant fear of making any sound that will attract terrifying alien creatures.",7.5,2018,5419,tt6644200,https://m.media-amazon.com/images/M/MV5BMjI0MDMzNTQ0M15BMl5BanBnXkFtZTgwMTM5NzM3NDM@._V1_SX300.jpg,0,0,2/1/19
Komola Rocket,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABToISSpQcY9drM7iB2MYeubM18aYCH6q_DBVKELYPe3AUtenIUu9Iw8olx_rAccHb2pOPL-Of7KGS1O33Wz_K-OEog.jpg?r=41c,movie,81048548,"As the lives of rich and poor passengers aboard a steamship unfold, buried secrets, lustful affairs and selfish desires are exposed.",7.5,2018,5724,tt8506874,https://m.media-amazon.com/images/M/MV5BZDVlZjljODItOTYwNC00ZTFiLTkyNDUtMjI3Y2E3MmQzYTRiXkEyXkFqcGdeQXVyNDI3NjcxMDA@._V1_SX300.jpg,0,0,7/1/19
Ready Player One,https://occ-0-2773-2774.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABd-xqhqLIVj2iGOYfJDH6OtxcFvCUTUXQOKvBhLJcti-BlmnggCOeRCrwIOkjH5RtXvTeh0lb-Wop8mYIuv2oKKpeA.jpg?r=ae5,movie,80211726,"In a world on the brink of collapse, a talented gamer takes the lead in a series of challenges to win ownership of a massive virtual reality universe.",7.5,2018,8393,tt1677720,https://m.media-amazon.com/images/M/MV5BY2JiYTNmZTctYTQ1OC00YjU4LWEwMjYtZjkwY2Y5MDI0OTU3XkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_SX300.jpg,0,0,23/1/19
Nate Bargatze: The Tennessee Kid,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZdc4qV33n0m3L3VEcLf4r9sLMkgfycc15JCXJUrUw3xMwCKJsw6LSAXasjbEm6d9jC2eG2Ba1zTTcVQzKJFeC2ckrB1oWTzUWDFVsiLMuCV-vEQ6bbx2eDL9gI.jpg?r=a58,movie,81002880,"Comic Nate Bargatze touches on air travel, cheap weddings, college football, chocolate milk and the perils of ordering coffee in this stand-up special.",7.5,2019,3653,tt9861504,N/A,0,0,26/3/19
Aziz Ansari: RIGHT NOW,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQpFqLQhttWnMQzeJmYI8PDPM7bm38EEqrlsu5IaFCt-FaEwli1k1OpBItpb2vvQBbkTGF-lQOFaHI-bOwioK2LVMoj5p062Qv_4mcNY8asyBKVWYy4YvJhrfx0.jpg?r=dc8,movie,81098589,"In a comedy special directed by Spike Jonze, Aziz Ansari shares deep personal insights and hilarious takes on wokeness, family and the social climate.",7.5,2019,3928,tt10575038,https://m.media-amazon.com/images/M/MV5BOWRjNDU0MWMtZWJhMS00ODNjLTgxNTgtMDBlNzJkYjdjMWU2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,0,0,9/7/19
Bogda,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABevBYU8dr75zeB99TWiZ43un8q34TaLq5Hiqgbljk_agMl1B3OVsVcO1L2Is0hKznPEtad6WqWzzQMdFhugs9p0qKw.jpg?r=bf2,movie,81155782,An aspiring dancer accompanies her terminally ill mother on one last road trip that alternately strains and strengthens their knotty relationship.,7.5,2018,9643,tt6685074,N/A,0,0,15/7/19
Colin Quinn: Red State Blue State,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABeXVte6vG4q4gnRZfJcNhQcmraXe5YcrfYmojuqM4SOcqQfzzSh7Whq89-FB0I40sTEokomKQ9AkydsIKc6LDONeHQ.jpg?r=9a6,movie,81156592,Stand-up comedian Colin Quinn calls out the hypocrisies of the left and the right in this special based on his politically charged Off-Broadway show.,7.5,2019,3930,tt10403090,https://m.media-amazon.com/images/M/MV5BODAwMTAwYjQtN2FhZS00NzdhLThjYTQtZDg0NzgzOGRiYzQyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg,0,0,9/8/19
Invader Zim: Enter the Florpus,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABVZYRMa7KB7V-MlDybqM9n-hr1ID8iAEoDRm_6uaYU3VYAAnCJtAxv3WprgTriFjK_XLk3evlNdIf3ybY4mQp89Q85AhmnCJy_D925x3uJCyvLevR_rX5sXWvds.jpg?r=ff6,movie,81091957,"When Zim reappears to begin the next phase of his evil alien plan to conquer Earth, his nemesis Dib Membrane sets out to unmask him once and for all.",7.5,2019,4297,tt6739094,https://m.media-amazon.com/images/M/MV5BMDk4NWE4MzItYzBlZC00ZmI1LWE0ZjQtZTNlZWNhODhkMmFkXkEyXkFqcGdeQXVyMjgyOTI1ODY@._V1_SX300.jpg,0,0,16/8/19
Seth Meyers: Lobby Baby,http://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABU_TeYZ0dHXYGGOEzKWCbU3IGKWwc7BDYcsXdwKaEqCtjwkv4yXu_0NEpje9US22QbH9xUAencD9CJqOBepTLUTRjNGvFSPmlJdZv-OR19m9Lku0G7O5DW6xnJM.jpg?r=a05,movie,81058497,SNL alumnus and subversive master of late-night TV Seth Meyers comes out from behind the desk to share some lighthearted stories from his own life.,7.5,2019,3676,tt11168100,N/A,0,0,6/11/19
The Sky Is Pink,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUh_bt1K7hZC0fg5hAw2ByXoUVCLh2VCB2o_mbANrpdROWyYBYGvQBVd9eJ-csyX08P3yvAP61o-mZ8oMPSWGx1j2Q.jpg?r=267,movie,81037373,"After succumbing to her terminal illness, a teenager posthumously narrates her parents‚Äô tenacious relationship in this drama based on a true story.",7.5,2019,8600,tt8902990,https://m.media-amazon.com/images/M/MV5BNWQ5OTJjYTktMGNmYi00ZGMwLTlkYTgtODY3YWIxZDgyMzkwXkEyXkFqcGdeQXVyOTg4MzcyNzQ@._V1_SX300.jpg,0,0,11/12/19
John Wick: Chapter 3 - Parabellum,https://occ-0-1490-1489.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABaAwKhR8nX4tVt44up9sHazgY1YorPWA2wtCcFLaOwZJ4Y1OzjI1djpy8YFHsccOmPntF34j8x0bE9RvdNjSFdz4CQ.jpg?r=8f2,movie,81168939,"With a $14 million bounty on his head, elite hitman John Wick must battle every killer in his path to reach old allies and redeem his life.",7.5,2019,7845,tt6146586,https://m.media-amazon.com/images/M/MV5BMDg2YzI0ODctYjliMy00NTU0LTkxODYtYTNkNjQwMzVmOTcxXkEyXkFqcGdeQXVyNjg2NjQwMDQ@._V1_SX300.jpg,0,0,31/12/19
Spider-Man: Far from Home,https://occ-0-768-769.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABRdI7nfXLiSVhNmNf2IKKWpeNe9EvT4rnfQPLfbi8_kMcOE9JJ6k4680dMFl_28QFCswXfyM_J7_F3nztl_ZL6MWBA.jpg?r=164,movie,81055822,Even your friendly neighborhood superhero can use a vacation. But a new threat forces Peter Parker to swing into action during a school trip to Europe.,7.5,2019,7762,tt6320628,https://m.media-amazon.com/images/M/MV5BMGZlNTY1ZWUtYTMzNC00ZjUyLWE0MjQtMTMxN2E3ODYxMWVmXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_SX300.jpg,0,0,3/1/20
Moon Hotel Kabul,http://occ-0-3467-3466.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdrQo8A0YMGDEQX7XSqmAiAUFS2JPYRE2Ul-I181gED0vPcTCGX_aN5FNfGuwTm-QVy5ohJDKbjsAOCAqn65lDPb6g.jpg?r=0ce,movie,81232412,"After a one-night stand with an interpreter, a journalist immerses himself in a new investigation for the truth when he learns about her eerie death.",7.5,2018,5406,tt6785134,https://m.media-amazon.com/images/M/MV5BNmFhODU1MDgtNWNkZi00MjEwLWE0OGMtZGYwMDllMWFjNDhlXkEyXkFqcGdeQXVyMTc4MzI2NQ@@._V1_SX300.jpg,0,0,2/2/20
Thottappan,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABQc69yqWRq9T2kZpcZzaZzhqWVHprMnyqh9edhP1t-3jUN8PNwX4eNLFdUQNAE2cAKT91cFo9h3viAMkHTx7XXz2Uw.jpg?r=5b6,movie,81244764,"When his partner in crime goes missing, a small-time crook‚Äôs life is transformed as he dedicates himself to raising the daughter his friend left behind.",7.5,2019,8338,tt9448362,https://m.media-amazon.com/images/M/MV5BNjk5ZjdlMmEtNTMyZS00ZGU2LTg5ODgtYjQ1MWU2ZTkwZmNmXkEyXkFqcGdeQXVyMzQ5Njc3NzU@._V1_SX300.jpg,0,0,7/2/20
Baby Mamas,https://occ-0-2717-360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABejvQ9V48-ozwPJ_LKkLfgiOlpKnO5_l8pPPSV7GlK_LukLEqBG3EU05b1pN2jaoPJxbrgFxfo6m1tDwnk-bej_1-w.jpg?r=7bf,movie,81244451,"From surprise news to relationship blues, four coworkers in different stages of motherhood unite to support each other in their struggles with men.",7.5,2018,5867,tt8686460,N/A,0,0,12/3/20
Money Heist: The Phenomenon,https://occ-0-2851-38.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABamcq2hKWyp6SwfZ-EfYUQj_A7KH5EVjmfq6wxDvJStGuPtlaAyUhZkRFjrvUzDGzDij94hxhXwYnXzSlIYD40euuUU-wolg9uM8wFZtkL2C4TTpZEEJ4biQ6fI.jpg?r=fce,movie,81098822,A documentary on why and how 'Money Heist' sparked a wave of enthusiasm around the world for a lovable group of thieves and their professor.,7.5,2020,3444,tt12078990,https://m.media-amazon.com/images/M/MV5BZjA4MWI4MGItMmZmYi00MmYyLTgyYTEtYjVkM2Q5OTIxYzAwXkEyXkFqcGdeQXVyMTE1OTI5NDg5._V1_SX300.jpg,0,0,3/4/20
Miami Bici,http://occ-0-3467-3466.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABX-syOY4r8GM9l142rw850rcFisKYuBchOjB82pYaiWfKqke-KH-s3KunM5juDqAqgMHIZLuhbBcBkOlqmU1lbcP9A.jpg?r=7e5,movie,81192362,Two bumbling buddies flee the Romanian winter to work in Miami Beach but find trouble in paradise when their new top boss turns out to be a crime lord.,7.5,2020,5893,tt10993566,https://m.media-amazon.com/images/M/MV5BYTgyMjdiZDAtOGRmNS00NTg2LWEzYTEtNTM0ZjM5MmI0NTVlXkEyXkFqcGdeQXVyMTEyNzg0Njkw._V1_SX300.jpg,0,0,4/4/20
8,https://occ-0-34-32.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdfGvC3vLjHdx2F9SOxMW3LsBwqDat83xjJn-8m39wfW3GiBngzIdUx4RUHTgShGJ2lBo5ny6Buu8CwwBd79yXpC5zQv_8PP9eQXrTAz7z74UY25YEPlD6YHSRxZGdUdwrG1kEzoxUhVYTYtYAcEw7oBXAtnlJGVUhGFRFSt-oocT9KpgnvemA.jpg?r=3b5,movie,81249523,"After inheriting his estranged father‘s countryside home, a man hires a mysterious farmhand with a demonic secret that draws his family closer to death.",7.5,2020,5937,tt1592502,https://m.media-amazon.com/images/M/MV5BMjQ1MTdkYmItOGNlOS00MmU4LTkzMjMtMGNlOGEwYzNiNTZlXkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_SX300.jpg,0,0,23/6/20
David Foster: Off the Record,https://occ-0-1091-299.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcieqtVkyvQ1_MSKIWtKvnKZ7aQYJKfrdTnalfinUUDp0jLi1YFS_ItKIljOBupl0dHmHcVC6ooKhmuw6o4pH_F8aQ.jpg?r=4b6,movie,81214083,"From child prodigy to iconic music producer, David Foster shares the stories behind his success with rare footage and interviews with his collaborators.",7.5,2019,6412,tt10655608,https://m.media-amazon.com/images/M/MV5BMmE4NWNmYzQtMDFhMi00OTM4LWE4ODktMzI3MjYzNjdmZDdmXkEyXkFqcGdeQXVyMjA5NDAwMDM@._V1_SX300.jpg,0,0,1/7/20
Sisters in Law,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWbO5pQJNlt9F7Sj3N-1TUXzIiivhWCvrpgUhGu7h9KtaynwIUUMpXgSJq7dRRCnAsavt7RNPDnAZO-jb8c46U_21A.jpg?r=b29,movie,81251947,"A battle of egos erupts on social media between sisters-in-law Sultan and Gizem, who live in the same apartment building.",7.5,2020,6804,tt0474361,https://m.media-amazon.com/images/M/MV5BMTU4NDg2MzI3Nl5BMl5BanBnXkFtZTcwMDU5MDg5MQ@@._V1_SX300.jpg,0,0,3/7/20
Khun Phaen Begins,https://occ-0-58-2773.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABfUNBFro02YxXszM_W4pD5v35AzCTUWDheRm_3f3ewCS9Y6WXeyr26j8pj3JwQfvmbvqsEB-1iPf0rlCDw7Ff5wYNw.jpg?r=5e8,movie,81272134,"Enlisting in the army during a time of war, a young vagabond fights to protect the kingdom and win his crush‘s heart while an enemy is on the loose.",7.5,2019,8274,tt10374770,https://m.media-amazon.com/images/M/MV5BMzE1MmVjODgtMDQyYS00MDRmLWEzMmEtN2EwZjkwNGM4MmRmXkEyXkFqcGdeQXVyNjkyMjYxMzY@._V1_SX300.jpg,0,0,12/7/20
Western Stars,https://occ-0-753-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABc9f6BsSQg_c1J3Mp1BGCUyr5Q5CF0F3j6PhXDwKNyOiKsEJz_X0v2KgnAK-SYFVVLmGFgZ5xaGjirPspYyCFMQs9w.jpg?r=d20,movie,81186358,Musical performances harmonize with archive footage and intimate stories in a visual companion to Bruce Springsteen‘s acclaimed album of the same name.,7.5,2019,4985,tt10687158,https://m.media-amazon.com/images/M/MV5BNDk2ZjY1MjgtOTEzZi00MWZjLTg5ZmItNDgzMTNmM2QxYTA4XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,0,0,16/7/20
A Dog‘s Journey,https://occ-0-1489-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABb7D-lCENSv3CjF95W8WcLRtqsDA10ndueahGTEslu3TrH5aVAK4ocjpT6sSCzYL7gi42_hu686WaddFZOjt5yhccg.jpg?r=5d2,movie,81037744,"A dog‘s extraordinary bond with a family deepens when he befriends a young granddaughter, and reincarnates to protect and support her as she grows up.",7.5,2019,6506,tt0089606,https://m.media-amazon.com/images/M/MV5BNjQzYmFjZTUtMzU3NC00ZWYyLTkzNWItMWQ4MWE4YmZlMmJhXkEyXkFqcGdeQXVyNzQxNDExNTU@._V1_SX300.jpg,0,0,16/7/20
Animal Crackers,https://occ-0-1091-299.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdQ3ObAShC0sMGrjMS0vG3G86Ci2fVoCXrv8HnSjEEU8lKBn4IznlyNlv2HBKH6CHMN5U1yIg0FKNB20JEOhEvhKenpW3xA_QbpMfHDK6EH4PE7ROp_pUpRZygk.jpg?r=87f,movie,81191856,"Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle‘s hands.",7.5,2020,6340,tt0020640,https://m.media-amazon.com/images/M/MV5BNWZhYzk5NTQtZmViYS00ZjZlLTk0M2MtNWI4NGY4MGJkNmZmXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_SX300.jpg,0,0,24/7/20
The Speed Cubers,https://occ-0-1489-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABYS-1IJhjsASJq60H6qofvGAm18uOGnV1gQ4-fWI4GfN8u0-ztOTLYpLp6n81_ZKQTbIiWMPceSIUHLdheKMJoq-XIuN2qCoUYWCfcfS7IlvP4beYlT4nHtVubc.jpg?r=068,movie,81092143,This documentary captures the extraordinary twists and turns in the journeys of Rubik‘s Cube-solving champions Max Park and Feliks Zemdegs.,7.5,2020,2446,tt12038300,https://m.media-amazon.com/images/M/MV5BZDVlZjg5YTEtM2UyMC00YzYzLWIzZDUtMzRkYWIxYjJkODQ3XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,0,0,29/7/20
Ave Maryam,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABbtHJI5aLBwF3EnXQAnNIC2GZnwwaRTuE0LaxhN4as3xmHdZjauWzW177DhiMfS_vNhbmfySGiVfhyH7VonnlwDihw.jpg?r=eef,movie,81320070,A devoted nun who cares for her elder sisters must choose between upholding her vows or pursuing her forbidden feelings for a fascinating pastor.,7.5,2018,4377,tt9307666,https://m.media-amazon.com/images/M/MV5BMzNmYzA4MTQtMTU0Yi00YTIyLWEzOGUtZTg3MTcwZjZiMzNmXkEyXkFqcGdeQXVyNzY4NDQzNTg@._V1_SX300.jpg,0,0,2/9/20
Second Chance,https://occ-0-58-64.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABUvx-ple8nIaQkfdEVt5QPLqKXZxaaQoT4NYlcTvAGt2jdOPlREdg-ioRtOcJHOMdVHKZgHwKz6w-CLg2kgCkQ-YNA.jpg?r=347,movie,81294415,"Two men meet and bond while finalizing their divorces. They eventually find new romantic pursuits, but realize that starting again isn't so easy.",7.5,2018,5753,tt4378456,https://m.media-amazon.com/images/M/MV5BMjM5ODE5Njc0Nl5BMl5BanBnXkFtZTgwNDczMTg1NzE@._V1_SX300.jpg,0,0,5/9/20
Matt & Mou,https://occ-0-58-64.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABW5Gzw5YbGNrDG8wzkTxUM6ouPJcGLYCM_5zA1-9x9LgEsNdTFZIYgAFT0arc7Ru7lM-X28k1_uFa3Go6CpcckSW1w.jpg?r=ff1,movie,81301269,A seemingly platonic friendship gets tested when a high school teen wants her closest friend to endorse her new romance with a local musician.,7.5,2019,5780,tt2555302,https://m.media-amazon.com/images/M/MV5BMTUxODU1NzgzMl5BMl5BanBnXkFtZTgwMDEwMzU2MDE@._V1_SX300.jpg,0,0,5/9/20
Aapla Manus,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/1lcgfy_NA26l7dfd356LqCUdNPM/AAAABRAw-q4goXr2B_bk2dZFFt4wkHjd7nKi1stNyMajcmzY7rU3c1IBtobYFF5d5HaKVOAC2hlPq3Fd4Ty_ZvExnddWEsLLhsoSVGb-IgfTKTgUVGY.jpg?r=018,movie,81281554,"When a man falls from his balcony, an investigator questions the victim‚Äôs family, determined to uncover a darker truth behind the alleged accident.",7.5,2018,7958,tt7867076,https://m.media-amazon.com/images/M/MV5BMTFkNWVjMzMtZWFmZC00OTgyLTg1ZDktMTY3NzRhMjVhYjc3XkEyXkFqcGdeQXVyMzYxOTQ3MDg@._V1_SX300.jpg,0,0,9/9/20
The Lighthouse,https://occ-0-1007-1360.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABZ0g-WhIW2vtxUfxLvaszf7klaUwfoT2MsLVun6dBbrGDZpzrpB-Ci-R6JO6JEBRhPUlchDNtwcAuQOTRZNyy_a1FA.jpg?r=ad4,movie,81135068,A lighthouse keeper in 1890s New England begins to suspect that his veteran partner is dangerously unhinged √¢‚Ç¨‚Äú but he‘s hiding some secrets of his own.,7.5,2019,6557,tt7984734,https://m.media-amazon.com/images/M/MV5BZmE0MGJhNmYtOWNjYi00Njc5LWE2YjEtMWMxZTVmODUwMmMxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_SX300.jpg,0,0,14/9/20
Disconnect,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWfc4AtPZvUzTRkOmptuhphl_odUszUl1xnqFDAnMrW53D99sIm759CjxR7ufUxH5QOKOLE0OBErxu2Tn1sOHN__Lg.jpg?r=625,movie,81324411,A group of singletons stumbles through the wild dating scene in Nairobi as two friends wonder if their relationship is more than platonic.,7.5,2018,6442,tt1433811,https://m.media-amazon.com/images/M/MV5BOWQ4ZmFiMmItZjliNS00M2VlLTg0ZGUtY2NjOGNhMTVjY2M0XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg,0,0,15/10/20
The Trial of the Chicago 7,https://occ-0-2851-1432.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABcdnW6ld0KwcS4pAaIAWAPHgxlivaf7WPEiJswQTZlFMV6WPV-MCPyOJlpKrWMvQOaHeZpn4tvz-FBRUYe4sldQxP7mwRPW4fgCpbgsG_pYK5vvgUaq7eRuflKU.jpg?r=6c8,movie,81043755,What was supposed to be a peaceful protest turned into a violent clash with the police. What followed was one of the most notorious trials in history.,7.5,2020,7810,tt1070874,https://m.media-amazon.com/images/M/MV5BMzRlMTcwODMtZjhjZS00NWI1LThkMDUtOTAwNzM1ZmU3ZDExXkEyXkFqcGdeQXVyNjY1MTg4Mzc@._V1_SX300.jpg,0,0,16/10/20
Holidate,https://occ-0-784-778.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABdS2WN3tQ9fLz537aJX9EyqvPiUdGMnW4G9Uf-TDGCG6gPmlG_eikvufoUtMg73-HR8A2JXMJSAaGEMv-dUoGAPUBPNKQr3LF92FcC6JTfKhHMnX8YAmDYPd82FayTagOURNJYYvUBJ2DSrlUuH3iOOJXCBcJgerCE--RrLkeREl5SOdfA4EVQ.jpg?r=4d8,movie,81034553,"Fed up with being single on holidays, two strangers agree to be each other‘s platonic plus-ones all year long, only to catch real feelings along the way.",7.5,2020,6284,tt1446549,,0,0,30/10/20
Hell Girl,https://occ-0-3467-3466.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWHEb0DwOdXnHucavY2otYVRbxH8kJBWFgzQcqAyxhO8u9Lg1LXNooXfgHVSpCCWu2bG7j-madImm21GGelu9tPnNg.jpg?r=a50,movie,81221563,"When high schooler Miho learns her favorite musician intends to ritually sacrifice her friend, there‚Äôs only one person she can turn to: Hell Girl.",7.5,2019,6459,tt0962740,https://m.media-amazon.com/images/M/MV5BYTdlMGVjNjctNTRiZi00N2Y5LTgyZWItN2JiM2ZjMjJlY2JmXkEyXkFqcGdeQXVyMjE5NjEyMjM@._V1_SX300.jpg,0,0,27/11/20
Richard Jewell,https://occ-0-3467-3466.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABazfTJH8w0wwTk295I6vRyW3ubDsYyCTVk33obSfdHiEYKAgdMy-fWgeluSZp-5l4ePiPPOqev1_kdNbYcEuLZ947Q.jpg?r=99d,movie,81211846,The initial suspect in 1996√¢‚Ç¨‚Ñ¢s Centennial Park bombing fights to maintain his innocence against the FBI and media in this film based on true events.,7.5,2019,7852,tt3513548,https://m.media-amazon.com/images/M/MV5BOTFlODg1MTEtZTJhOC00OTY1LWE0YzctZjRlODdkYWY5ZDM4XkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_SX300.jpg,0,0,27/11/20
Grizzlies,https://occ-0-37-33.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABTM6spozZID1KiwOsqQudg3Ci0VS1BYOOWWCy5h2di-0SrurAadakTz30l_y61mFnquWHUQxU2-2SDKO08oYqtqfHg.jpg?r=5bb,movie,81019033,A group of disaffected students form an unlikely bond through the game of lacrosse when a new teacher introduces the sport to their remote Arctic town.,7.5,2018,6389,tt6365796,https://m.media-amazon.com/images/M/MV5BODY4Y2NkOTYtOTk4Ni00NWU3LTk2ODEtNmY1NzlkMjIzZjg1XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_SX300.jpg,0,0,16/12/20
Rhys Nicholson Live at the Athenaeum,https://occ-0-1489-1490.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABesgmFCrLahvEmsQlwLgodJ0jPbLmIq4p0zVWH7vkg3AubjGesn54F3Z6jp4gGFD9KFUIODmeqF-56gK-9CbpIcrYA.jpg?r=d57,movie,81346525,"Rhys Nicholson flexes his biting humor as he discusses horse tranquilizers, angry letters from viewers, and more in this stand-up special.",7.5,2020,3950,tt13583120,https://m.media-amazon.com/images/M/MV5BODhhNzhhYTItN2E3Yy00MWU5LTgyY2EtMjgwZDA1NTljZWJmXkEyXkFqcGdeQXVyMDM3ODU0Nw@@._V1_SX300.jpg,0,0,24/12/20
A Febre,https://occ-0-642-3851.1.nflxso.net/dnm/api/v6/evlCitJPPCVCry0BZlEFb5-QjKc/AAAABWljZyT7wnlUszd5mDmuOJWyyag-RyEgOMAahdvtKbvj9cycXbXpMCC_tVaCq3XxoGb1NO3NjkzQMfLD13DY2b43xA.jpg?r=6f0,movie,81241266,"After years of working in the city, an indigenous man starts to question his environment as his daughter prepares to leave home for medical school.",7.5,2019,5880,tt0413569,,0,0,4/2/21
